103.238;+22.738;     170;170;); ; ;A;   ;06 49 56.0; 5;  ;+22 48.0;17; ;   10.0; ;  2.5; ; ;    ;    ;    ;
103.836;+54.069;     171;171; ;+;*;A;   ;06 51 17.0; 3;  ;+54 08.0; 5; ;   30.0; ;  8.0; ; ; 4.0; 2.0;    ;2C 590 <-
105.551;+25.294;     172;172; ; ; ;A;   ;06 59 08.0; 4;  ;+25 22.0;10; ;   17.0; ;  6.0; ; ;    ;    ;    ;2C 608
106.117;+40.158;     173;173; ; ; ;A;   ;07 01 00.0; 3;  ;+40 14.0; 5; ;   15.5; ;  4.0; ; ;    ;    ;    ;
106.940; -8.163;     174;174; ; ; ;A; ->;07 05 21.0; 4; v;-08 05.0;12;);   10.0; ;  2.5;); ;    ;    ;    ;
108.275;+11.831;     175;175; ; ;*;A;   ;07 10 19.0; 7;  ;+11 55.0; 4;);   23.5; ;  5.0; ;<; 3.0;    ;    ;2C 625 ?
109.951;+17.090;     176;176; ; ; ;A;   ;07 16 55.0; 3;  ;+17 11.0; 7;);    8.5; ;  2.0; ; ;    ;    ;    ;
111.150;+15.485;     177;177; ; ; ;A;<->;07 21 45.0; 5; v;+15 35.0;10; ;   12.5; ;  4.5; ; ;    ;    ;    ;
111.234; -9.599;     178;178; ; ; ;A;   ;07 22 33.0; 4; v;-09 30.0;12;);    9.5; ;  3.5; ; ;    ;    ;    ;MSH 07-04
112.022;+67.899;     179;179; ; ; ; ;   ;07 22 58.0; 5;  ;+68 00.0;10; ;   10.0; ;  3.0; ; ;    ;    ;    ;
111.773; -2.085;     180;180; ; ; ;A;   ;07 24 34.0; 4;  ;-01 59.0;10; ;   15.0; ;  3.0; ; ;    ;    ;    ;MSH 07-06
112.042;+14.647;     181;181; ; ; ;A;<->;07 25 20.0; 3; ^;+14 45.0; 9; ;   14.0; ;  5.0; ; ;    ;    ;    ;
112.601;+26.945;     182;182; ; ; ;A;   ;07 27 19.0; 3;  ;+27 03.0; 6; ;    9.0; ;  1.5;); ;    ;    ;    ;
113.522;+41.591;     183;183; ; ; ;A; ->;07 30 37.0; 4; ^;+41 42.0; 8; ;    8.5; ;  1.5; ; ;    ;    ;    ;
114.434;+70.221;     184;184; ; ; ; ;   ;07 32 20.0;20;  ;+70 20.0;10; ;   17.0; ;  5.0; ; ;    ;    ;    ;2C 679 ->
114.874; -1.816;     185;185; ; ; ;B; <-;07 36 58.0; 4;  ;-01 42.0;11;);    8.5; ;  2.0; ; ;    ;    ;    ;MSH 07-08 07-09 ?
116.103;+37.963;     186;186; ; ; ;A;   ;07 41 04.0; 6;  ;+38 05.0; 4; ;   14.0; ;  3.0; ; ;    ;    ;    ;2C 685
116.257; +1.778;     187;187; ; ; ;A;<->;07 42 26.0; 8; v;+01 54.0;10;);    9.0; ;  4.0; ; ;    ;    ;    ;2C 686, MSH 07+04
118.915; +1.817;     188;188; ; ; ;A; <-;07 53 04.0; 6; v;+01 57.0;15; ;   10.5; ;  2.5; ; ;    ;    ;    ;2C 706
119.220;+38.166;     189;189;); ; ;A;   ;07 53 33.0; 6; ^;+38 18.0; 6;);    8.0; ;  1.5;); ;    ;    ;    ;2C 712 v -> ?
120.419;+14.311;     190;190; ; ;*;B;   ;07 58 52.0; 3;  ;+14 27.0; 6;);   12.0; ;  2.0; ; ;    ;    ;    ;2C 714 <-
121.227;+10.424;     191;191; ; ;*;A;   ;08 02 10.0; 2;  ;+10 34.0; 8;);   11.0; ;  2.5;); ;    ;    ;    ;2C 718 <-, DWD
121.406;+24.123;     192;192; ; ; ;A;   ;08 02 38.0; 5;  ;+24 16.0; 8; ;   17.0; ;  4.0; ;<; 5.0;    ;    ;
121.565; -1.261;     193;193; ; ; ;A;   ;08 03 43.0; 2;  ;-01 07.0;10;);   10.0; ;  2.0;); ;    ;    ;    ;MSH 08-02?
122.444;+40.136;     194;194; ; ; ;B;   ;08 06 25.0; 6;  ;+40 17.0;12; ;   12.5; ;  2.0;); ;    ;    ;    ;
122.248;-10.397;     195;195; ; ; ;B;   ;08 06 36.0; 4;  ;-10 15.0;12; ;   21.0; ;  4.0; ; ;    ;    ;    ;MSH 08-14
123.415;+48.215;     196;196; ; ;*;A;   ;08 10 03.0; 3;  ;+48 22.0; 3; ;   66.0; ; 20.0; ;<; 5.0;    ;    ;2C 724
124.172;+20.262;     197;197;); ; ;A;   ;08 13 47.0; 6;  ;+20 25.0; 6;);    8.5; ;  2.0; ; ;    ;    ;    ;
125.652; +5.989;     198;198; ; ; ;A;   ;08 19 57.0; 4; v;+06 09.0; 6;);   16.0; ;  4.0; ; ;    ;    ;    ;2C 736 ^ ->, MSH 08+03
126.096;+42.804;     199;199; ; ; ;A; ->;08 20 59.0; 4;  ;+42 58.0; 5;);    8.5; ;  1.5;); ;    ;    ;    ;
127.062;+29.300;     200;200; ; ; ;B;<->;08 25 11.0; 3;  ;+29 28.0; 5;);   10.5; ;  2.0; ; ;    ;    ;    ;2C 741 ^ ?
128.563;+17.278;     201;201; ; ; ;A; <-;08 31 25.0; 3;  ;+17 27.0;12; ;    9.0; ;  1.5;); ;    ;    ;    ;2C 749 ^ ?
128.658;+16.977;     202;202; ; ; ; ;   ;08 31 48.0;12;  ;+17 09.0;10; ;   22.0; ;  4.0; ;>; 6.0;    ;    ;
128.721; -8.556;     203;203; ; ; ;A;   ;08 32 27.0; 6;  ;-08 23.0;12;);    8.5; ;  2.0;); ;    ;    ;    ;2C 753
129.361;+65.359;     204;204; ; ; ; ;   ;08 32 59.0; 5;  ;+65 32.0;10; ;    9.0; ;  3.0; ; ;    ;    ;    ;2C 747 <-
129.848;+57.657;     205;205; ; ; ; ;   ;08 35 28.0; 4;  ;+57 50.0; 5; ;   11.0; ;  2.0; ; ;    ;    ;    ;
130.163;-11.828;     206;206; ; ; ;A; ->;08 38 16.0; 6; ^;-11 39.0;12;);   13.0; ;  2.5; ; ;    ;    ;    ;
130.814;+15.903;     207;207; ; ; ;B;   ;08 40 27.0; 7;  ;+16 05.0; 6;);   10.0; ;  2.5; ; ;    ;    ;    ;
133.300;+13.927;     208;208; ; ;*;A;   ;08 50 26.0; 4;  ;+14 07.0; 9; ;   24.5; ;  4.5; ;<; 4.0;    ;    ;2C 778
133.807; -7.358;     209;209; ; ; ;A;   ;08 52 46.0; 2; ^;-07 10.0;12;);    8.5; ;  3.0; ; ;    ;    ;    ;
134.517;+27.773;     210;210;); ; ;A;   ;08 55 05.0; 5;  ;+27 58.0; 5;);   10.0; ;  2.0;); ;    ;    ;    ;
134.704;+36.306;     211;211; ; ; ;A;   ;08 55 40.0; 6;  ;+36 30.0; 5;);    9.5; ;  2.0;); ;    ;    ;    ;
134.691;+14.222;     212;212; ; ;*;B;   ;08 56 00.0; 5;  ;+14 25.0; 8; ;   21.5; ;  5.0; ; ;    ;    ;    ;2C 784 ^ -> ?
134.985;+15.804;     213;213; ; ; ;B;   ;08 57 09.0; 7; v;+16 00.0;10; ;   11.0; ;  2.0; ; ;    ;    ;    ;
136.132; +5.984;     214;214; ; ; ;A;   ;09 01 53.0; 2;  ;+06 11.0; 9;);    8.5; ;  2.0;); ;    ;    ;    ;2C 791 v <-
136.422;+14.016;     215;215; ; ;*;A;   ;09 02 56.0; 6; ^;+14 13.0; 5; ;   15.5; ;  4.5; ; ;    ;    ;    ;
137.414;+42.913;     216;216; ; ;*;A;   ;09 06 23.0; 3;  ;+43 07.0; 2; ;   23.5; ;  5.0; ; ;    ;    ;    ;
137.505;+37.863;     217;217; ; ; ;B;   ;09 06 52.0; 3;  ;+38 04.0; 6; ;   10.5; ;  2.0; ; ;    ;    ;    ;
139.527;-12.094;     218;218; ; ;*;A;   ;09 15 42.0; 3;  ;-11 53.0; 5; ;  210.0; ; 32.0; ; ; 2.3; 0.5;    ;2C 806, MSH 09-14, DWD
140.300;+45.654;     219;219; ; ;*;A;   ;09 17 54.0; 2;  ;+45 52.0; 2; ;   42.0; ;  9.0; ;<; 3.0;    ;    ;2C 805 <-, DWD
140.259;+26.387;     220;220; ; ; ;B; ->;09 18 07.0; 3; ^;+26 36.0; 5; ;   10.5; ;  4.0; ; ;    ;    ;    ;2C 810
143.787;+39.710;     221;221;); ; ;A;   ;09 32 02.0; 5;  ;+39 56.0; 6;);    8.0; ;  1.5;); ;    ;    ;    ;
144.158; +4.475;     222;222; ; ; ;A; ->;09 34 01.0; 5;  ;+04 42.0; 7;);   12.0; ;  2.5; ; ;    ;    ;    ;MSH 09+03
144.487;+33.724;     223;223; ; ; ;A;<->;09 34 57.0; 6;  ;+33 57.0; 4; ;   14.0; ;  5.0; ;<; 4.0;    ;    ;
145.448;-12.178;     224;224; ; ; ;A;   ;09 39 22.0; 5; ^;-11 57.0;10;);   14.5; ;  5.0; ; ;    ;    ;    ;2C 838, MSH 09-19
145.580;+13.838;     225;225; ; ;*;A;   ;09 39 36.0; 4;  ;+14 04.0; 3; ;   19.5; ;  3.5; ;<; 5.0;    ;    ;2C 840 ->
146.089; +9.853;     226;226; ; ; ;A;   ;09 41 41.0; 7;  ;+10 05.0; 7;);   11.0; ;  2.0;); ;    ;    ;    ;MSH 09+05
146.957; +7.384;     227;227; ; ; ;A;   ;09 45 11.0; 3;  ;+07 37.0; 4; ;   50.0; ; 20.0; ; ; 5.0; 2.0;    ;2C 843 <- ?, MSH 09+07, DWD
147.533;+14.266;     228;228; ; ; ;A;   ;09 47 25.0; 5;  ;+14 30.0; 7; ;   17.0; ;  3.0; ; ;    ;    ;    ;2C 843 ^ <- ?
147.795;+24.099;     229;229;); ; ;A;<->;09 48 21.0; 7;  ;+24 20.0; 7; ;   10.0; ;  2.0; ; ;    ;    ;    ;
148.003; -0.102;     230;230; ; ;*;A;   ;09 49 27.0; 3;  ;+00 08.0;14; ;   31.0; ;  8.0; ;<; 4.0;    ;    ;2C 847, MSH 09+08
148.874;+69.846;     231;231; ; ; ; ;   ;09 51 20.0; 5;  ;+70 05.0;15; ;   12.0; ;  3.0; ; ;    ;    ;    ;
149.361;+32.378;     232;232;); ; ;B;   ;09 54 31.0; 6;  ;+32 37.0; 5;);    8.5; ;  2.5; ; ;    ;    ;    ;
149.985;+29.977;     233;233;); ; ;B;   ;09 57 03.0; 5;  ;+30 13.0; 4;);   10.0; ;  2.0; ; ;    ;    ;    ;
150.451;+28.775;     234;234; ; ; ;A;   ;09 58 56.0; 7;  ;+29 01.0;10; ;   30.0; ;  8.0; ;<; 3.0;    ;    ;2C 855 <-, DWD: possibly comp1ex
151.678;+48.156;     235;235; ; ; ;B;   ;10 03 33.0; 3;  ;+48 24.0; 5;);    8.0; ;  1.5;); ;    ;    ;    ;
152.012;+37.005;     236;236; ; ; ;A; <-;10 05 05.0; 7;  ;+37 15.0; 6; ;   12.0; ;  2.5; ; ;    ;    ;    ;2C 872 ->
152.033; +7.538;     237;237; ; ;*;A;   ;10 05 30.0; 5;  ;+07 47.0; 6; ;   21.5; ;  4.5; ; ;    ;    ;    ;2C 866, MSH 10+01
152.506; +3.187;     238;238; ; ; ;A;   ;10 07 26.0; 2;  ;+03 26.0;10; ;   18.5; ;  9.0; ; ;    ;    ;    ;2C 876 v ->?,  MSH 10+02?
152.630;+44.304;     239;239; ; ; ;B;   ;10 07 27.0; 5; ^;+44 33.0;10; ;   15.0; ;  5.0; ; ;    ;    ;    ;
154.490;+29.883;     240;240;); ; ;A;<->;10 15 07.0; 5;  ;+30 08.0; 5;);    9.5; ;  2.0;); ;    ;    ;    ;
155.480;+21.931;     241;241; ; ;*;A;   ;10 19 10.0; 3;  ;+22 11.0; 5;);   13.0; ;  3.0; ; ;    ;    ;    ;2C 886 <- ?
156.345;+20.212;     242;242; ; ; ;B; ->;10 22 39.0; 3;  ;+20 28.0; 7; ;   11.5; ;  2.5; ; ;    ;    ;    ;
156.470; +6.512;     243;243; ; ; ;A; <-;10 23 16.0; 6;  ;+06 46.0; 7; ;   12.5; ;  4.5; ; ;    ;    ;    ;2C 895 ?, MSH 10+06
157.189;+48.211;     244;244; ; ; ;A;   ;10 25 42.0; 3;  ;+48 28.0; 4;);   12.0; ;  2.5; ; ;    ;    ;    ;
160.723;+12.104;     245;245; ; ; ;A;   ;10 40 15.0; 7;  ;+12 22.0; 6;);   12.0; ;  2.5; ; ;    ;    ;    ;2C 929 -> ?
163.056; -9.449;     246;246; ; ; ;A;   ;10 49 43.0; 6;  ;-09 11.0;12;);    8.5; ;  2.0;); ;    ;    ;    ;MSH 10-019?
164.516;+43.116;     247;247; ; ; ;A;   ;10 55 13.0; 4;  ;+43 23.0; 5;);    9.5; ;  2.0; ; ;    ;    ;    ;
165.287;+32.798;     248;248;); ; ;B;   ;10 58 24.0; 4;  ;+33 04.0; 6;);    8.5; ;  1.5;); ;    ;    ;    ;
165.543; -1.269;     249;249; ; ;*;A;   ;10 59 37.0; 6;  ;-01 00.0; 7;);   14.5; ;  3.5; ; ;    ;    ;    ;2C 951 ^ <-, MSH 10-021
167.220;+24.979;     250;250; ; ; ;A;   ;11 06 12.0; 4;  ;+25 15.0; 5; ;   14.0; ;  3.5; ; ;    ;    ;    ;
167.374;+38.612;     251;251;); ; ;B;<->;11 06 44.0; 6;  ;+38 53.0; 7; ;    9.0; ;  1.5;); ;    ;    ;    ;
167.693;+35.628;     252;252;); ; ;B;<->;11 08 02.0; 7; v;+35 54.0; 5; ;   15.0; ;  3.5; ; ;    ;    ;    ;
168.392; -2.572;     253;253; ; ; ;A;   ;11 11 01.0; 3;  ;-02 18.0;11; ;    8.0; ;  2.0; ; ;    ;    ;    ;2C 977 ->, MSH 11-05, DWD
168.668;+40.694;     254;254; ; ;*;B;   ;11 11 55.0; 5;  ;+40 58.0; 3;);   21.5; ;  3.5;); ;    ;    ;    ;DWD
169.781; -6.657;     255;255;); ; ;A;   ;11 16 35.0; 3; ^;-06 23.0; 8;);   15.0; ;  7.5; ; ;    ;    ;    ;MSH 11-08?
170.195;+23.409;     256;256; ; ; ;A;   ;11 18 08.0; 6;  ;+23 41.0; 8; ;   11.5; ;  2.0;); ;    ;    ;    ;2C 984 <-
170.824; +5.592;     257;257; ; ; ;A;   ;11 20 43.0; 5;  ;+05 52.0; 8;);   11.0; ;  2.5;); ;    ;    ;    ;MSH 11+05?
171.206;+19.375;     258;258;); ; ;A;   ;11 22 12.0; 9;  ;+19 39.0; 7;);   10.0; ;  2.0; ; ;    ;    ;    ;
171.796;+32.391;     259;259;); ; ;A;   ;11 24 31.0; 3;  ;+32 40.0; 5;);    9.5; ;  2.5; ; ;    ;    ;    ;2C 998 -> ?
173.543;+23.674;     260;260;); ; ;A;   ;11 31 33.0; 5; ^;+23 57.0; 6;);    9.5; ;  2.0;); ;    ;    ;    ;
173.730;+30.157;     261;261; ; ; ;A;   ;11 32 17.0; 5;  ;+30 26.0; 5;);   12.0; ;  3.0; ; ;    ;    ;    ;2C 1005 <- ?
174.639; -2.660;     262;262; ; ; ;A;   ;11 36 00.0; 2;  ;-02 23.0;15; ;   10.5; ;  3.0; ; ;    ;    ;    ;
174.929;+65.840;     263;263; ; ; ; ;   ;11 36 55.0; 5;  ;+66 07.0;10; ;   10.0; ;  2.0; ; ;    ;    ;    ;
176.289;+19.722;     264;264; ; ; ;A;   ;11 42 34.0; 6;  ;+20 00.0; 9; ;   37.0; ;  5.0; ; ; 4.0; 2.0;    ;DWD
176.377;+31.489;     265;265; ; ; ;A;   ;11 42 54.0; 6;  ;+31 46.0; 7; ;   30.0; ;  7.0; ; ;    ;    ;    ;2C 1012 <-, DWD
176.825;+51.772;     266;266;); ; ;A;   ;11 44 39.0; 4; v;+52 03.0; 4;);   14.0; ;  2.5;); ;    ;    ;    ;
177.311;+12.889;     267;267;); ; ;A; <-;11 46 40.0; 5;  ;+13 10.0; 7; ;   14.5; ;  2.5;); ;    ;    ;    ;
178.369;+50.972;     268;268;); ; ;B;   ;11 50 52.0; 4;  ;+51 15.0; 6; ;    8.5; ;  1.5;); ;    ;    ;    ;
184.291;+23.089;     269;269; ; ; ;A;   ;12 14 38.0; 5;  ;+23 22.0; 7; ;   14.0; ;  3.0; ; ;    ;    ;    ;
184.867; +5.972;     270;270;); ; ;B;   ;12 16 55.0; 4;  ;+06 15.0;15; ;   20.0; ;  7.0; ; ;    ;    ;    ;MSH 12+05, DWD
185.779;+16.123;     271;271;); ; ;A;   ;12 20 35.0; 3;  ;+16 24.0; 7; ;   11.5; ;  4.0; ; ;    ;    ;    ;
185.907;+42.340;     272;272; ; ; ;A;   ;12 21 10.0; 8;  ;+42 37.0; 5;);   10.5; ;  2.0;); ;    ;    ;    ;
187.323; +2.090;     273;273; ; ;*;B;   ;12 26 44.0; 4;  ;+02 22.0; 5; ;   79.0; ; 21.0; ;<; 2.0;    ;    ;MSH 12+08, W17
187.708;+12.392;     274;274; ; ; ; ;   ;12 28 18.0;  ;  ;+12 40.1;  ; ; 1100.0;W;     ; ; ;    ;    ;    ;Standard source: NGC4486(M87)
190.599; -4.924;     275;275; ; ; ;A;   ;12 39 49.0; 6;  ;-04 39.0; 7;);   18.0; ;  5.0; ; ;    ;    ;    ;
192.784;+45.278;     276;276; ; ; ;B;   ;12 48 49.0; 3;  ;+45 33.0; 5;);    8.0; ;  1.5;); ;    ;    ;    ;
193.223;+50.562;     277;277; ; ; ;B;   ;12 50 38.0; 5;  ;+50 50.0; 8; ;   12.0; ;  4.0; ; ;    ;    ;    ;
193.655;-12.688;     278;278; ; ; ; ;   ;12 52 00.0; 6;  ;-12 25.0; 6; ;   42.0; ; 10.0; ;<; 4.0;    ;    ;2C 1061, MSH 12-118, DWD
194.052; -5.954;     279;279; ; ; ;A;   ;12 53 37.0; 3;  ;-05 41.0; 7; ;   20.5; ;  5.0; ; ;    ;    ;    ;MSH 12-020
194.247;+47.313;     280;280; ; ; ;A;   ;12 54 43.0; 4;  ;+47 35.0;10; ;   25.0; ;  6.0; ;<; 5.0;    ;    ;2C 1066, DWD
196.973; +6.567;     281;281; ; ; ;A;   ;13 05 22.0; 8;  ;+06 50.0; 8; ;   14.0; ;  2.5; ; ;    ;    ;    ;2C 1082 ->, MSH 13+02
197.451;+65.901;     282;282; ; ; ; ;   ;13 07 59.0;10;  ;+66 10.0;15; ;    8.0; ;  2.0; ; ;    ;    ;    ;
197.975;-21.999;     283;283; ; ; ; ;   ;13 09 12.0;12;  ;-21 44.0;16; ;   36.0; ;  9.0; ;<; 3.0;    ;    ;2C 1084 <-
197.984;+27.518;     284;284;); ; ;A;   ;13 09 33.0; 6;  ;+27 47.0; 5;);   10.0; ;  3.5; ; ;    ;    ;    ;
200.597;+42.556;     285;285; ; ;*;A;   ;13 20 11.0; 2;  ;+42 49.0; 4;);   11.0; ;  2.0;); ;    ;    ;    ;
202.782;+30.409;     286;286; ; ;*;B;   ;13 28 49.0; 5;  ;+30 40.0; 6; ;   30.0; ;  7.0; ; ; 3.0; 1.0;    ;2C 1120 v
202.857;+25.143;     287;287; ; ;*;B;   ;13 29 04.0; 3;  ;+25 24.0; 6; ;   29.0; ;  7.0; ;<; 4.0;    ;    ;
204.706;+38.813;     288;288;); ; ;B; ->;13 36 38.0; 3;  ;+39 04.0; 4; ;   15.0; ;  5.5; ; ;    ;    ;    ;
206.732;+51.884;     289;289; ; ; ;B; ->;13 45 00.0; 4; v;+52 08.0; 4;);   12.0; ;  2.0;); ;    ;    ;    ;
207.206;+29.802;     290;290; ; ; ;B;<->;13 46 33.0; 5;  ;+30 03.0;10; ;    8.0; ;  2.5; ; ;    ;    ;    ;2C 1147 -> ?
207.425;+21.186;     291;291; ; ; ;A; <-;13 47 20.0; 3;  ;+21 26.0; 5;);   10.0; ;  2.0; ; ;    ;    ;    ;2C 1144 ^
207.573;+64.653;     292;292; ; ; ; ;   ;13 48 49.0; 5;  ;+64 54.0;10;);    9.0; ;  2.0; ; ;    ;    ;    ;2C 1148
208.066;+31.270;     293;293; ; ; ;B;   ;13 50 01.0; 6;  ;+31 31.0; 5; ;   12.5; ;  2.0;); ;    ;    ;    ;2C 1147 <-
211.687;+34.296;     294;294; ; ;*;A;   ;14 04 35.0; 4;  ;+34 32.0; 4;);   12.5; ;  3.0; ; ;    ;    ;    ;2C 1163 ^ ?
212.830;+52.199;     295;295; ;+;*;A;   ;14 09 32.0; 3;  ;+52 26.0; 5; ;   74.0; ; 15.0; ;<; 2.0;    ;    ;2C 1175
214.060;+11.135;     296;296; ; ; ;A;   ;14 13 48.0; 7;  ;+11 22.0; 7;);   10.0; ;  2.0;); ;    ;    ;    ;
214.527; -4.197;     297;297; ; ; ;B;   ;14 15 30.0; 4;  ;-03 58.0; 9; ;   14.5; ;  2.5;); ;    ;    ;    ;MSH 14-07 ?
214.789; +6.537;     298;298; ; ;*;A;   ;14 16 40.0; 8;  ;+06 46.0; 7; ;   61.0; ; 16.0; ;<; 2.0;    ;    ;2C 1185 ^, MSH 14+05
215.256;+41.672;     299;299; ; ;*;A;   ;14 19 02.0; 3;  ;+41 54.0; 4; ;   10.5; ;  2.0;); ;    ;    ;    ;2C 1188 <-
215.566;+17.189;     300;300; ; ; ;B;   ;14 19 54.0; 8;  ;+17 25.0; 6; ;   15.0; ;  4.0; ; ;    ;    ;    ;
218.609;+29.448;     301;301;); ; ;A;   ;14 32 16.0; 3;  ;+29 40.0;12; ;    9.5; ;  2.0;); ;    ;    ;    ;
219.342;+26.167;     302;302; ; ; ;A;   ;14 35 09.0; 3;  ;+26 23.0; 6;);    8.5; ;  2.0;); ;    ;    ;    ;2C 1216 ^ ->
220.419;+51.854;     303;303;); ; ;B;   ;14 40 02.0; 6; v;+52 04.0; 7;);    9.0; ;  3.0; ; ;    ;    ;    ;
222.217;+20.376;     304;304; ; ; ;A;   ;14 46 35.0; 5;  ;+20 35.0; 6; ;   11.0; ;  4.0; ; ;    ;    ;    ;2C 1234 ^
222.304;+63.344;     305;305; ; ; ; ;   ;14 48 09.0; 2;  ;+63 33.0;15; ;   15.0; ;  4.0; ; ;    ;    ;    ;
223.617;+16.398;     306;306; ; ; ;A;   ;14 52 08.0; 3;  ;+16 36.0; 7;);   10.0; ;  2.5; ; ;    ;    ;    ;2C 2246 <- : poss. extended
223.357;+69.497;     307;307; ; ; ; ;   ;14 52 55.0; 3;  ;+69 42.0;20; ;    9.0; ;  2.0; ; ;    ;    ;    ;
224.073;+49.899;     308;308; ; ; ;B; ->;14 54 39.0; 3;  ;+50 06.0; 6;);   10.0; ;  4.0; ; ;    ;    ;    ;
224.870;+14.235;     309;309; ; ; ;A;   ;14 57 07.0; 3;  ;+14 26.0; 7;);   11.5; ;  2.5; ; ;    ;    ;    ;
226.243;+26.040;     310;310; ; ;*;A;   ;15 02 48.0; 2;  ;+26 14.0; 5; ;   72.0; ; 13.0; ;<; 3.0;    ;    ;2C 1259, DWD
226.044;+59.923;     311;311;); ; ;A;<->;15 03 00.0; 6;  ;+60 07.0; 4;);   10.5; ;  2.0;); ;    ;    ;    ;
227.146;+12.193;     312;312; ; ; ;B;   ;15 06 12.0; 7;  ;+12 23.0; 9; ;    8.5; ;  2.0; ; ;    ;    ;    ;2C 1267 -> ?
227.570; +7.961;     313;313; ; ; ;B;<->;15 07 50.0; 6;  ;+08 09.0;15; ;   21.0; ;  4.5; ; ;    ;    ;    ;MSH 15+02
228.044;+45.363;     314;314; ; ; ;A;   ;15 10 27.0; 3;  ;+45 33.0; 5;);    8.5; ;  1.5;); ;    ;    ;    ;
228.422;+26.131;     315;315; ; ;*;A;   ;15 11 32.0; 4;  ;+26 19.0; 7; ;   26.0; ;  8.0; ;<; 4.0;    ;    ;2C 1273, DWD
229.029;+18.400;     316;316;); ; ;B; <-;15 13 50.0; 6;  ;+18 35.0; 8;);    8.5; ;  2.0;); ;    ;    ;    ;
229.194; +7.000;     317;317; ; ;*;A;   ;15 14 19.0; 5;  ;+07 11.0; 4; ;   55.0; ; 14.0; ;<; 2.0;    ;    ;2C 1281 ->, MSH 15+05, DWD
230.028;+20.287;     318;318; ; ; ;A;   ;15 17 52.0; 6;  ;+20 28.0; 5;);   14.5; ;  3.0; ; ;    ;    ;    ;2C 1282 ^
231.037;+54.474;     319;319; ;+; ;B;   ;15 22 48.0; 6;  ;+54 39.0; 4; ;   16.5; ;  2.5;); ;    ;    ;    ;2C 1292
232.885;+35.714;     320;320; ; ; ;B;   ;15 29 37.0; 5;  ;+35 53.0; 6;);    8.0; ;  1.5;); ;    ;    ;    ;
232.962;+24.131;     321;321; ; ;*;A;   ;15 29 41.0; 6;  ;+24 18.0;10; ;   15.0; ;  2.5;);<; 5.0;    ;    ;
233.032;+53.815;     322;322; ; ; ;A;   ;15 30 47.0; 3;  ;+53 59.0; 4;);   11.5; ;  2.0;); ;    ;    ;    ;
235.478;+60.142;     323;323; ; ; ; ;   ;15 40 57.0; 5;  ;+60 18.0;10; ;    9.0; ;  2.0; ; ;    ;    ;    ;2C 1327 ^ -> ?
237.440;+21.399;     324;324; ; ; ;A;   ;15 47 34.0; 5;  ;+21 33.0; 7; ;   18.0; ;  5.0; ; ;    ;    ;    ;
237.469;+62.683;     325;325; ;+; ;A;   ;15 49 08.0; 5;  ;+62 50.0; 4; ;   15.0; ;  5.0; ; ;    ;    ;    ;
237.920;+17.634;     326;326; ; ; ;A;<->;15 49 25.0; 4; ^;+17 47.0; 6;);   12.5; ;  2.5;); ;    ;    ;    ;2C 1324 ?
240.636; +1.945;     327;327; ; ;*;A;   ;16 00 01.0; 4;  ;+02 05.0; 8; ;   34.0; ;  8.0; ; ;    ;    ;    ;2C 1359 ->, MSH 16+01, DWD
240.821;+30.013;     328;328; ; ; ;A;   ;16 01 17.0; 6;  ;+30 09.0; 7; ;    8.0; ;  2.0;); ;    ;    ;    ;
242.526;+32.987;     329;329; ; ;*;A;   ;16 08 11.0; 3;  ;+33 07.0; 5; ;   11.0; ;  2.5; ; ;    ;    ;    ;2C 1371
242.330;+66.037;     330;330; ; ; ; ;   ;16 08 59.0; 5;  ;+66 10.0; 6; ;   24.0; ;  4.0; ; ;    ;    ;    ;
243.083;+22.556;     331;331; ; ; ;A;   ;16 10 11.0; 6;  ;+22 41.0; 9; ;   10.5; ;  3.0; ; ;    ;    ;    ;2C 1369 ^ <-
244.179;+30.028;     332;332; ; ;*;A;   ;16 14 44.0; 4;  ;+30 09.0; 6; ;   16.0; ;  2.5;);<; 4.0;    ;    ;
244.315;+21.062;     333;333;); ; ;A;   ;16 15 05.0; 4;  ;+21 11.0; 4;);   14.0; ;  2.5;); ;    ;    ;    ;2C 1387 v ?
247.588;+17.626;     334;334; ; ; ;A;   ;16 28 07.0; 4;  ;+17 44.0; 8; ;   16.0; ;  3.5; ; ;    ;    ;    ;
245.146;+13.632;     335;335;); ; ;B;   ;16 18 16.0; 4;  ;+13 45.0;11; ;   10.5; ;  5.0; ; ;    ;    ;    ;
245.962;+23.685;     336;336;); ; ;A;   ;16 21 44.0; 7;  ;+23 48.0; 5; ;   13.5; ;  2.5;); ;    ;    ;    ;
246.692;+44.222;     337;337; ; ; ;B;   ;16 25 12.0; 2;  ;+44 20.0; 5;);    8.5; ;  1.5;); ;    ;    ;    ;
247.154;+39.524;     338;338; ; ;*;A;   ;16 26 54.0; 5;  ;+39 38.0; 3; ;   49.0; ; 10.0; ;<; 3.0;    ;    ;2C 1402, DWD
247.365;+14.608;     339;339; ; ; ;A;   ;16 27 10.0; 3;  ;+14 43.0; 4; ;   14.5; ;  2.5; ; ;    ;    ;    ;2C 1405 ?
247.454;+23.559;     340;340;); ; ;A;   ;16 27 42.0; 5;  ;+23 40.0; 7;);    9.5; ;  2.0;); ;    ;    ;    ;
247.663;+30.043;     341;341;); ; ;A;   ;16 28 41.0; 5;  ;+30 09.0;11; ;    8.5; ;  3.5; ; ;    ;    ;    ;
